Date,Min,Mean,Peak
2009-04-03,4128,5524.666666666667,6382
2009-04-04,4251,5080.958333333333,5672
2009-04-05,4144,4795.875,5439
2009-04-06,4182,5739.125,6561
2009-04-07,4540,5788.75,6454
2009-04-08,4463,5591.083333333333,6295
2009-04-09,4207,5336.541666666667,6095
2009-04-10,3933,4471.75,4936
2009-04-11,3805,4518.916666666667,5019
2009-04-12,3805,4518.916666666667,5019
2009-04-13,3989,5195.791666666667,5862
2009-04-14,4113,5389.333333333333,6098
2009-04-15,4149,5403.791666666667,6108
2009-04-16,4162,5407.041666666667,6125
2009-04-17,4106,5292.416666666667,6082
2009-04-18,3853,4670.625,5232
2009-04-19,3779,4582.791666666667,5325
2009-04-20,4000,5656.541666666667,6537
2009-04-21,4194,5481.083333333333,6150
2009-04-22,4133,5477.291666666667,6196
2009-04-23,4132,5397.125,6159
2009-04-24,4056,5276.625,6003
2009-04-25,3870,4750.833333333333,5308
2009-04-26,3783,4661.708333333333,5318
2009-04-27,3924,5401.583333333333,6245
2009-04-28,4020,5355.708333333333,6178
2009-04-29,4018,5271.291666666667,6006
2009-04-30,3982,5323.5,6010
2009-05-01,3989,5256.208333333333,6113
2009-05-02,3869,4625.625,5157
2009-05-03,3768,4514.833333333333,5168
2009-05-04,3805,5246,6058
2009-05-05,3948,5232.75,5974
2009-05-06,3956,5409.458333333333,6279
2009-05-07,3982,5356.708333333333,6190
2009-05-08,3942,5326.083333333333,6230
2009-05-09,3834,4698.916666666667,5350
2009-05-10,3728,4478.666666666667,5088
2009-05-11,3932,5304.541666666667,6075
2009-05-12,4026,5323.416666666667,6109
2009-05-13,3965,5325.375,6112
2009-05-14,3959,5410.291666666667,6275
2009-05-15,3935,5167.916666666667,6028
2009-05-16,3794,4590.083333333333,5156
2009-05-17,3737,4366.625,4830
2009-05-18,3754,4428.166666666667,5024
2009-05-19,3804,5319.666666666667,6219
2009-05-20,4010,5530.5,6475
2009-05-21,4061,5745.583333333333,6806
2009-05-22,4177,5467.916666666667,6359
2009-05-23,3803,4681.333333333333,5331
2009-05-24,3662,4581.666666666667,5226
2009-05-25,3808,5302,6246
2009-05-26,3876,5258.625,6049
2009-05-27,3915,5188.875,5943
2009-05-28,4067,5191.958333333333,6184
2009-05-29,3979,5340.916666666667,6162
2009-05-30,3831,4603.416666666667,5114
2009-05-31,3679,4440.208333333333,5079
2009-06-01,3801,5269.333333333333,6173
2009-06-02,3906,5286.375,6133
2009-06-03,3923,5298.958333333333,6179
2009-06-04,3911,5311.208333333333,6185
2009-06-05,3894,5227.625,6097
2009-06-06,3773,4645.75,5230
2009-06-07,3659,4499.583333333333,5111
2009-06-08,3790,5307.125,6228
2009-06-09,3939,5337.375,6263
2009-06-10,3939,5413.833333333333,6325
2009-06-11,3966,5467.833333333333,6433
2009-06-12,3963,5476.833333333333,6485
2009-06-13,3891,4801.791666666667,5429
2009-06-14,3587,4678.708333333333,5360
2009-06-15,3950,5647.208333333333,6704
2009-06-16,4057,5723.458333333333,6850
2009-06-17,4150,5629.708333333333,6602
2009-06-18,4027,5446.583333333333,6307
2009-06-19,4013,5528.375,6563
2009-06-20,3954,4835.208333333333,5461
2009-06-21,3754,4897.875,5690
2009-06-22,4188,6237.583333333333,7434
2009-06-23,4539,6622.583333333333,8045
2009-06-24,4666,7028.416666666667,8559
2009-06-25,5190,6943.041666666667,8490
2009-06-26,4775,6565.625,7911
2009-06-27,4295,5576.041666666667,6573
2009-06-28,4163,5071.125,5651
2009-06-29,4101,5732.166666666667,7028
2009-06-30,4154,5705.625,6805
2009-07-01,4102,5199.291666666667,5907
2009-07-02,4277,5755.041666666667,6777
2009-07-03,4145,5488.833333333333,6504
2009-07-04,3914,4845.333333333333,5434
2009-07-05,3751,4875.375,5689
2009-07-06,4157,5757.083333333333,6871
2009-07-07,4193,5572.958333333333,6479
2009-07-08,4174,5718.125,6718
2009-07-09,4199,5864.333333333333,6948
2009-07-10,4241,6048.166666666667,7300
2009-07-11,4434,5470.791666666667,6466
2009-07-12,3725,4747.5,5364
2009-07-13,4008,5569.75,6617
2009-07-14,4056,5685.958333333333,6715
2009-07-15,4117,5691.875,6804
2009-07-16,4252,6130.25,7305
2009-07-17,4411,5729.666666666667,6673
2009-07-18,3987,4873.458333333333,5559
2009-07-19,3740,4696.25,5359
2009-07-20,3978,5756.583333333333,6898
2009-07-21,4187,5693.666666666667,6732
2009-07-22,4176,5779.25,6900
2009-07-23,4270,5849.458333333333,6798
2009-07-24,4274,5782.666666666667,6855
2009-07-25,4106,5100.666666666667,5813
2009-07-26,3884,4881.791666666667,5495
2009-07-27,4070,5882.541666666667,7024
2009-07-28,4388,6290.916666666667,7484
2009-07-29,4636,6070.625,7066
2009-07-30,4200,5932.416666666667,7077
2009-07-31,4365,5993.25,7156
2009-08-01,4078,5225.916666666667,6065
2009-08-02,4107,4985.958333333333,5788
2009-08-03,3839,5068.333333333333,5904
2009-08-04,4340,6255.791666666667,7700
2009-08-05,4200,5820.333333333333,6935
2009-08-06,4232,5857.833333333333,6939
2009-08-07,4238,5715,6805
2009-08-08,4021,4980.916666666667,5668
2009-08-09,4051,5365.291666666667,6600
2009-08-10,4666,6760.625,8394
2009-08-11,4697,6441.333333333333,7770
2009-08-12,4563,6450.791666666667,7719
2009-08-13,4581,6705.958333333333,8196
2009-08-14,4788,6869.041666666667,8290
2009-08-15,4736,6310.583333333333,7452
2009-08-16,4632,6316.916666666667,7512
2009-08-17,5277,7691.625,9345
2009-08-18,5716,7476.541666666667,8816
2009-08-19,5062,6815.625,8186
2009-08-20,4933,7028.583333333333,8802
2009-08-21,5124,6717.75,8016
2009-08-22,4544,5513.375,6382
2009-08-23,4099,5067.5,5795
2009-08-24,4193,5955.791666666667,7116
2009-08-25,4369,6279.166666666667,7611
2009-08-26,4701,6196.208333333333,7387
2009-08-27,4255,5744.333333333333,6797
2009-08-28,4319,5575.625,6586
2009-08-29,4100,5014,5709
2009-08-30,3865,4658.208333333333,5267
2009-08-31,3946,5535.291666666667,6534
2009-09-01,4090,5662.041666666667,6677
2009-09-02,4139,5810.291666666667,6929
2009-09-03,4218,5969.333333333333,7210
2009-09-04,4316,5839.5,6948
2009-09-05,4144,5187,5961
2009-09-06,4019,4884.833333333333,5545
2009-09-07,3879,5011.375,5960
2009-09-08,4149,6133,7507
2009-09-09,4404,6276.958333333333,7547
2009-09-10,4385,6117.875,7325
2009-09-11,4370,5781.583333333333,6724
2009-09-12,4082,5213.833333333333,5988
2009-09-13,3978,5114.583333333333,5997
2009-09-14,4125,5966.5,7187
2009-09-15,4322,5942.083333333333,7047
2009-09-16,4127,5546.75,6384
2009-09-17,4027,5533.333333333333,6475
2009-09-18,4039,5418.875,6428
2009-09-19,3777,4621.208333333333,5149
2009-09-20,3588,4519.833333333333,5306
2009-09-21,3812,5606.125,6541
2009-09-22,4304,6109.416666666667,7084
2009-09-23,4517,6259.875,7454
2009-09-24,4362,5876.708333333333,6892
2009-09-25,4143,5460.25,6325
2009-09-26,3904,4850.833333333333,5477
2009-09-27,3818,4770.916666666667,5573
2009-09-28,3948,5510.958333333333,6425
2009-09-29,3996,5449.5,6251
2009-09-30,4009,5458.25,6272
2009-10-01,4081,5569.166666666667,6425
2009-10-02,4233,5572.125,6290
2009-10-03,4011,4907.458333333333,5512
2009-10-04,3873,4735.625,5561
2009-10-05,4035,5582.458333333333,6454
2009-10-06,4178,5654.25,6512
2009-10-07,4194,5691.541666666667,6532
2009-10-08,4238,5672.666666666667,6487
2009-10-09,4171,5603.75,6399
2009-10-10,4086,4890.75,5520
2009-10-11,3946,4745.583333333333,5298
2009-10-12,3963,4910,5690
2009-10-13,4079,5705.833333333333,6683
2009-10-14,4412,5859.166666666667,6737
2009-10-15,4508,5966.5,6837
2009-10-16,4536,5822.416666666667,6573
2009-10-17,4334,5174.791666666667,5801
2009-10-18,4152,4982.958333333333,5870
2009-10-19,4249,5729.958333333333,6599
2009-10-20,4234,5712.958333333333,6590
2009-10-21,4230,5764.333333333333,6718
2009-10-22,4305,5810.833333333333,6697
2009-10-23,4405,5884.25,6695
2009-10-24,4138,5073.458333333333,5747
2009-10-25,3971,4891.041666666667,5839
2009-10-26,4122,5673.541666666667,6593
2009-10-27,4236,5690.291666666667,6562
2009-10-28,4225,5729.541666666667,6642
2009-10-29,4219,5714.833333333333,6619
2009-10-30,4247,5703.416666666667,6543
2009-10-31,4132,5075.958333333333,5765
2009-11-01,4018,4951.875,6002
2009-11-02,4166,5675.625,6808
2009-11-03,4263,5746.125,6852
2009-11-04,4386,5864.208333333333,6975
2009-11-05,4410,5916.833333333333,6991
2009-11-06,4583,5863.875,6794
2009-11-07,4313,5121.083333333333,5958
2009-11-08,3989,4878.041666666667,5873
2009-11-09,4031,5628.208333333333,6840
2009-11-10,4149,5696.708333333333,6808
2009-11-11,4372,5787.708333333333,6878
2009-11-12,4437,5842.458333333333,6860
2009-11-13,4430,5746.458333333333,6622
2009-11-14,4129,5039.291666666667,5859
2009-11-15,3932,4945.125,6020
2009-11-16,4144,5755.291666666667,6925
2009-11-17,4413,5889.666666666667,7017
2009-11-18,4501,5899.541666666667,6973
2009-11-19,4420,5940.958333333333,7056
2009-11-20,4377,5763.833333333333,6727
2009-11-21,4176,5115.916666666667,5971
2009-11-22,4009,4954.291666666667,6044
2009-11-23,4170,5786.916666666667,6975
2009-11-24,4344,5890.458333333333,7047
2009-11-25,4327,5878.875,7018
2009-11-26,4314,5856.125,6994
2009-11-27,4458,5855.375,6930
2009-11-28,4363,5347.916666666667,6250
2009-11-29,4266,5241.875,6337
2009-11-30,4315,5956.5,7208
2009-12-01,4592,6045.166666666667,7190
2009-12-02,4518,5976.833333333333,7125
2009-12-03,4417,6023,7216
2009-12-04,4613,6057.958333333333,7167
2009-12-05,4606,5600.666666666667,6571
2009-12-06,4526,5463.041666666667,6618
2009-12-07,4520,6200.625,7503
2009-12-08,4747,6305.583333333333,7561
2009-12-09,4924,6423.333333333333,7546
2009-12-10,4921,6518.208333333333,7765
2009-12-11,5260,6635.708333333333,7714
2009-12-12,5030,5870.416666666667,6744
2009-12-13,4556,5608.625,6681
2009-12-14,4570,6227.75,7459
2009-12-15,4669,6305.916666666667,7562
2009-12-16,5004,6560.666666666667,7751
2009-12-17,5141,6603.625,7715
2009-12-18,5153,6538.833333333333,7543
2009-12-19,4969,5949.583333333333,6896
2009-12-20,4779,5701.291666666667,6736
2009-12-21,4783,6351.375,7505
2009-12-22,4996,6476.916666666667,7589
2009-12-23,5164,6466.375,7443
2009-12-24,4864,5890.375,6758
2009-12-25,4443,5259.666666666667,6001
2009-12-26,4302,5165.5,5988
2009-12-27,4272,5175.791666666667,6182
2009-12-28,4453,5647.833333333333,6792
2009-12-29,4963,6204.208333333333,7269
2009-12-30,4876,6017.833333333333,7037
2009-12-31,4622,5653.958333333333,6584
2010-01-01,4375,5244,6271
2010-01-02,4727,5836.958333333333,6992
2010-01-03,5084,6107.5,7320
2010-01-04,5196,6735.916666666667,7903
2010-01-05,5303,6729.125,7778
2010-01-06,5184,6638.75,7739
2010-01-07,5131,6557.833333333333,7643
2010-01-08,5245,6655.5,7702
2010-01-09,5250,6170.666666666667,7135
2010-01-10,5152,5979.458333333333,7068
2010-01-11,5124,6650.5,7799
2010-01-12,5213,6654.583333333333,7800
2010-01-13,5225,6615.458333333333,7603
2010-01-14,5115,6455.166666666667,7452
2010-01-15,4901,6269.333333333333,7161
2010-01-16,4686,5671.75,6609
2010-01-17,4605,5612.208333333333,6678
2010-01-18,4702,6319.041666666667,7470
2010-01-19,4917,6408.583333333333,7482
2010-01-20,4982,6463.875,7558
2010-01-21,5138,6527.958333333333,7570
2010-01-22,5045,6320.041666666667,7213
2010-01-23,4856,5803.583333333333,6679
2010-01-24,4628,5605.041666666667,6671
2010-01-25,4590,6177.916666666667,7363
2010-01-26,4812,6366.875,7456
2010-01-27,4966,6489.791666666667,7594
2010-01-28,5117,6722.791666666667,7909
2010-01-29,5514,6800.833333333333,7733
2010-01-30,5495,6297.708333333333,7100
2010-01-31,5175,6069.791666666667,7064
2010-02-01,5154,6629.375,7718
2010-02-02,5196,6624.208333333333,7658
2010-02-03,5155,6545.166666666667,7610
2010-02-04,5200,6533.375,7526
2010-02-05,5082,6408,7304
2010-02-06,5060,5996.958333333333,6907
2010-02-07,5031,5853.291666666667,6871
2010-02-08,5105,6504.416666666667,7543
2010-02-09,5065,6579.583333333333,7674
2010-02-10,5281,6704.125,7741
2010-02-11,5289,6578.291666666667,7524
2010-02-12,5182,6388.041666666667,7193
2010-02-13,5002,5852.166666666667,6650
2010-02-14,4757,5555.625,6433
2010-02-15,4721,5692,6625
2010-02-16,4787,6316.458333333333,7363
2010-02-17,4945,6378.416666666667,7435
2010-02-18,4907,6355.333333333333,7347
2010-02-19,4922,6217.75,7044
2010-02-20,4775,5659.541666666667,6442
2010-02-21,4656,5460.625,6393
2010-02-22,4751,6361.416666666667,7489
2010-02-23,4904,6320.083333333333,7307
2010-02-24,4881,6250.75,7266
2010-02-25,4911,6477.083333333333,7619
2010-02-26,5260,6500.291666666667,7247
2010-02-27,4819,5705.833333333333,6473
2010-02-28,4574,5428.416666666667,6352
2010-03-01,4620,6068.833333333333,7055
2010-03-02,4798,6094.666666666667,7016
2010-03-03,4813,6110.875,7010
2010-03-04,4853,6154.458333333333,7010
2010-03-05,4850,6032.375,6701
2010-03-06,4642,5362.5,5999
2010-03-07,4339,5135.541666666667,6086
2010-03-08,4411,5761.125,6647
2010-03-09,4459,5767.458333333333,6639
2010-03-10,4479,5829.166666666667,6755
2010-03-11,4434,5724.75,6556
2010-03-12,4367,5789.458333333333,6646
2010-03-13,4331,5332.75,6118
2010-03-14,4342,5171.875,5896
2010-03-15,4350,5688.25,6495
2010-03-16,4395,5612.333333333333,6295
2010-03-17,4309,5550.458333333333,6244
2010-03-18,4230,5553.125,6268
2010-03-19,4229,5440.625,6202
2010-03-20,4059,5088.291666666667,5714
2010-03-21,4153,5009,5790
2010-03-22,4287,5822.75,6623
2010-03-23,4491,5935.041666666667,6648
2010-03-24,4516,5709.833333333333,6346
2010-03-25,4346,5804.333333333333,6599
2010-03-26,4680,5900.833333333333,6629
2010-03-27,4574,5289.333333333333,5816
2010-03-28,4231,5089.666666666667,5854
2010-03-29,4257,5687.291666666667,6438
2010-03-30,4431,5689.625,6376
2010-03-31,4386,5654.833333333333,6283
2010-04-01,4325,5499.291666666667,6246
2010-04-02,3891,4577,5119
2010-04-03,3696,4607.25,5258
2010-04-04,3701,4473.333333333333,5103
2010-04-05,3884,5341.666666666667,6186
2010-04-06,4071,5573.666666666667,6294
2010-04-07,4232,5679.916666666667,6484
2010-04-08,4232,5742.25,6550
2010-04-09,4387,5785.375,6578
2010-04-10,4362,5030.791666666667,5573
2010-04-11,3943,4736.5,5479
2010-04-12,4091,5515.375,6240
2010-04-13,4238,5580.583333333333,6316
2010-04-14,4289,5623,6353
2010-04-15,4258,5603.666666666667,6344
2010-04-16,4190,5507.041666666667,6336
2010-04-17,4107,5010.125,5604
2010-04-18,4047,4776.125,5411
2010-04-19,4043,5479.5,6255
2010-04-20,4161,5502.208333333333,6251
2010-04-21,4112,5512.041666666667,6260
2010-04-22,4248,5613.916666666667,6356
2010-04-23,4354,5550.041666666667,6310
2010-04-24,4088,4874.166666666667,5440
2010-04-25,3895,4791.458333333333,5477
2010-04-26,4021,5460.791666666667,6266
2010-04-27,4183,5537.333333333333,6255
2010-04-28,4278,5552.291666666667,6260
2010-04-29,4240,5539.5,6284
2010-04-30,4091,5411.5,6241
2010-05-01,3926,4867.5,5533
2010-05-02,3827,4830.708333333333,5623
2010-05-03,4128,5684.833333333333,6624
2010-05-04,4187,5674.291666666667,6579
2010-05-05,4187,5747.083333333333,6688
2010-05-06,4188,5547.083333333333,6374
2010-05-07,4122,5470.541666666667,6251
2010-05-08,4024,4959.416666666667,5548
2010-05-09,4049,4806.458333333333,5451
2010-05-10,4183,5535.208333333333,6301
2010-05-11,4221,5645.833333333333,6368
2010-05-12,4331,5638.208333333333,6418
2010-05-13,4273,5694.458333333333,6450
2010-05-14,4337,5587.583333333333,6413
2010-05-15,4068,4918.125,5520
2010-05-16,3958,4742.833333333333,5415
2010-05-17,3979,5501.791666666667,6400
2010-05-18,4117,5553.875,6427
2010-05-19,4115,5671.791666666667,6567
2010-05-20,4186,5899.166666666667,6944
2010-05-21,4305,5655.875,6600
2010-05-22,4073,4920.083333333333,5520
2010-05-23,3877,4821,5469
2010-05-24,3979,5258.416666666667,6219
2010-05-25,4448,6767.791666666667,8224
2010-05-26,5075,7400.791666666667,8892
2010-05-27,5426,7412.541666666667,9025
2010-05-28,5079,6770.333333333333,7997
2010-05-29,4564,5850.541666666667,6786
2010-05-30,4158,5826,7078
2010-05-31,4745,6732.625,8236
2010-06-01,4882,6816,8176
2010-06-02,4725,6564.291666666667,7868
2010-06-03,4618,6184.416666666667,7179
2010-06-04,4464,6033.916666666667,7093
2010-06-05,4309,5558.5,6458
2010-06-06,4065,4914.333333333333,5557
2010-06-07,4097,5657.375,6623
2010-06-08,4179,5724.208333333333,6673
2010-06-09,4266,5696.625,6529
2010-06-10,4260,5713.458333333333,6570
2010-06-11,4246,5805.125,6783
2010-06-12,4194,5078.875,5730
2010-06-13,3932,4963.083333333333,5725
2010-06-14,4205,6132.666666666667,7441
2010-06-15,4380,6015.333333333333,7116
2010-06-16,4315,5962.916666666667,7310
2010-06-17,4215,6005.916666666667,7159
2010-06-18,4393,6194.916666666667,7413
2010-06-19,4388,5933.083333333333,7118
2010-06-20,4419,5824.291666666667,6780
2010-06-21,4488,6596.625,8020
2010-06-22,4743,6405.833333333333,7462
2010-06-23,4601,6925.916666666667,8398
2010-06-24,5247,6933.416666666667,8207
2010-06-25,4627,6286.5,7455
2010-06-26,4406,5353.416666666667,6004
2010-06-27,4131,5366.083333333333,6182
2010-06-28,4511,6723.458333333333,8437
2010-06-29,4508,5905.666666666667,6910
2010-06-30,4127,5553.208333333333,6493
2010-07-01,4021,4993.916666666667,5713
2010-07-02,3928,5332.166666666667,6251
2010-07-03,3950,5474.083333333333,6661
2010-07-04,4133,5973.375,7324
2010-07-05,5156,7737.875,9538
2010-07-06,5999,8170.166666666667,9604
2010-07-07,5844,8188.958333333333,9782
2010-07-08,6107,8316.75,9844
2010-07-09,5524,7080.625,7923
2010-07-10,4564,6027.5,7123
2010-07-11,4357,5949.625,7097
2010-07-12,4886,6832.666666666667,8097
2010-07-13,5022,7145.416666666667,8605
2010-07-14,5229,7317.958333333333,8731
2010-07-15,5174,7490.208333333333,9096
2010-07-16,5521,7533.666666666667,8896
2010-07-17,5361,6774.416666666667,8103
2010-07-18,4531,6025.791666666667,6997
2010-07-19,4923,6942.916666666667,8369
2010-07-20,4930,6980.125,8520
2010-07-21,5047,7195.541666666667,8813
2010-07-22,5087,7150.666666666667,8578
2010-07-23,5139,7164.625,8705
2010-07-24,5362,6489,7656
2010-07-25,4564,5739.041666666667,6719
2010-07-26,4530,6758.791666666667,8333
2010-07-27,4845,7048.083333333333,8616
2010-07-28,5056,7099.833333333333,8782
2010-07-29,4810,6515.375,7701
2010-07-30,4592,6148.958333333333,7256
2010-07-31,4256,5333.25,6214
2010-08-01,4159,5344.5,6225
2010-08-02,4320,5926.041666666667,6985
2010-08-03,4931,7419.833333333333,9105
2010-08-04,5511,7722,9374
2010-08-05,5564,7548.25,9085
2010-08-06,4920,6271.916666666667,7315
2010-08-07,4260,5301.666666666667,6025
2010-08-08,4230,5487.041666666667,6478
2010-08-09,4775,6766.833333333333,8288
2010-08-10,5018,7344.791666666667,9009
2010-08-11,5338,7480.75,9100
2010-08-12,5395,7154.041666666667,8556
2010-08-13,4943,6906,8385
2010-08-14,4881,6326.625,7446
2010-08-15,5086,6492.5,7771
2010-08-16,5048,6798.125,8032
2010-08-17,4700,6490.5,7800
2010-08-18,4653,6342.666666666667,7562
2010-08-19,4690,6541.666666666667,7898
2010-08-20,4529,6007.166666666667,7151
2010-08-21,4390,5488.583333333333,6160
2010-08-22,4364,5425.375,6136
2010-08-23,4494,5962.916666666667,6887
2010-08-24,4451,6070.375,7185
2010-08-25,4500,6242.583333333333,7463
2010-08-26,4462,5866.75,6852
2010-08-27,4245,5788.125,6763
2010-08-28,4281,5678.875,6795
2010-08-29,4241,5914,7207
2010-08-30,4894,7506.958333333333,9318
2010-08-31,5527,7806.458333333333,9397
2010-09-01,5524,7768.125,9413
2010-09-02,5600,7527.875,9047
2010-09-03,5016,6662.916666666667,7867
2010-09-04,4274,4894.416666666667,5380
2010-09-05,3816,4547.083333333333,5096
2010-09-06,3719,4680.458333333333,5515
2010-09-07,3977,5960.083333333333,7215
2010-09-08,4362,5726.708333333333,6566
2010-09-09,4168,5588.25,6325
2010-09-10,4200,5576.166666666667,6435
2010-09-11,4045,4989.416666666667,5669
2010-09-12,3926,4868.166666666667,5632
2010-09-13,3979,5629.625,6595
2010-09-14,4080,5538.208333333333,6352
2010-09-15,4105,5505.833333333333,6242
2010-09-16,4136,5564,6366
2010-09-17,4130,5399.416666666667,6181
2010-09-18,3912,4855.083333333333,5479
2010-09-19,3729,4664.25,5477
2010-09-20,3860,5414.708333333333,6274
2010-09-21,4008,5657.791666666667,6618
2010-09-22,4175,5761.833333333333,6681
2010-09-23,4101,5597.25,6421
2010-09-24,4143,5954.791666666667,7232
2010-09-25,4049,4894.666666666667,5532
2010-09-26,3730,4670.25,5470
2010-09-27,3901,5483,6392
2010-09-28,4076,5581.25,6410
2010-09-29,4078,5531.041666666667,6298
2010-09-30,4094,5536.875,6334
2010-10-01,4060,5369.666666666667,6120
2010-10-02,3919,4883.791666666667,5573
2010-10-03,3899,4800.75,5676
2010-10-04,4062,5559.916666666667,6432
2010-10-05,4153,5625.166666666667,6494
2010-10-06,4159,5562.916666666667,6333
2010-10-07,4115,5520.958333333333,6283
2010-10-08,4052,5434.916666666667,6228
2010-10-09,3921,4772.125,5365
2010-10-10,3782,4576.5,5154
2010-10-11,3642,4541.375,5331
2010-10-12,3821,5379.75,6262
2010-10-13,4093,5514.5,6378
